query_id,template_id,sql_text
Q020_V002,Q_0227,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey IN ( SELECT ps_suppkey FROM partsupp WHERE ps_partkey IN ( SELECT p_partkey FROM part WHERE p_name LIKE 'go' ) AND ps_availqty > ( SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND l_shipdate >= DATE '1994-01-01' AND l_shipdate < DATE '1994-01-01' + INTERVAL '1 years' ) ) AND s_nationkey = n_nationkey AND n_name = 'CANADA' ORDER BY s_name;"
Q020_V003,Q_0228,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey IN ( SELECT ps_suppkey FROM partsupp WHERE ps_partkey IN ( SELECT p_partkey FROM part WHERE p_name LIKE 'go' ) OR ps_availqty > ( SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND l_shipdate >= DATE '1994-01-01' AND l_shipdate < DATE '1994-01-01' + INTERVAL '1 years' ) ) AND s_nationkey = n_nationkey AND n_name = 'CANADA' ORDER BY s_name;"
Q020_V004,Q_0229,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey IN ( SELECT ps_suppkey FROM partsupp WHERE ps_partkey IN ( SELECT p_partkey FROM part WHERE p_name LIKE 'go' ) OR ps_availqty > ( SELECT 0.9 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND l_shipdate >= DATE '1994-01-01' AND l_shipdate < DATE '1994-01-01' + INTERVAL '1 years' ) ) AND s_nationkey = n_nationkey AND n_name = 'CANADA' ORDER BY s_name;"
Q020_V005,Q_0230,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey IN ( SELECT ps_suppkey FROM partsupp WHERE ps_partkey IN ( SELECT p_partkey FROM part WHERE p_name LIKE 'go' ) OR ps_availqty > ( SELECT 0.9 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND l_shipdate >= DATE '1990-01-01' AND l_shipdate < DATE '1994-01-01' + INTERVAL '1 years' ) ) AND s_nationkey = n_nationkey AND n_name = 'CANADA' ORDER BY s_name;"
Q020_V006,Q_0231,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey IN ( SELECT ps_suppkey FROM partsupp WHERE ps_partkey IN ( SELECT p_partkey FROM part WHERE p_name LIKE 'go' ) OR ps_availqty > ( SELECT 0.9 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND l_shipdate >= DATE '1999-01-01' AND l_shipdate < DATE '1994-01-01' + INTERVAL '1 years' ) ) AND s_nationkey = n_nationkey AND n_name = 'CANADA' ORDER BY s_name;"
Q020_V007,Q_0232,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey IN ( SELECT ps_suppkey FROM partsupp WHERE ps_partkey IN ( SELECT p_partkey FROM part WHERE p_name LIKE 'go' ) OR ps_availqty > ( SELECT 0.9 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND l_shipdate >= DATE '1990-01-01' AND l_shipdate < DATE '1994-01-01' + INTERVAL '1 years' ) ) AND s_nationkey = n_nationkey AND n_name = 'EGYPT' ORDER BY s_name;"
Q020_V008,Q_0233,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey IN ( SELECT ps_suppkey FROM partsupp WHERE ps_partkey IN ( SELECT p_partkey FROM part WHERE p_name LIKE 'go' ) OR ps_availqty > ( SELECT 0.9 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND l_shipdate >= DATE '1990-01-01' AND l_shipdate < DATE '1994-01-01' + INTERVAL '1 years' ) ) AND s_nationkey = n_nationkey AND n_name = 'ARGENTINA' ORDER BY s_name;"
Q020_V009,Q_0234,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey IN ( SELECT ps_suppkey FROM partsupp WHERE ps_partkey IN ( SELECT p_partkey FROM part WHERE p_name LIKE 'go' ) OR ps_availqty > ( SELECT 0.9 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND l_shipdate >= DATE '1990-01-01' AND l_shipdate < DATE '1994-01-01' + INTERVAL '1 years' ) ) AND s_nationkey = n_nationkey AND n_name = 'ARGENTINA' ORDER BY s_name DESC;"
Q020_V010,Q_0235,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey IN ( SELECT ps_suppkey FROM partsupp WHERE ps_partkey IN ( SELECT p_partkey FROM part WHERE p_name LIKE 'go' ) OR ps_availqty > ( SELECT 0.9 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND l_shipdate >= DATE '1990-01-01' AND l_shipdate < DATE '1994-01-01' + INTERVAL '1 years' ) ) AND s_nationkey = n_nationkey AND n_name = 'ARGENTINA' ORDER BY s_name ASC;"
Q021_V001,Q_0236,"SELECT s_name, COUNT(*) AS numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND EXISTS ( SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND NOT EXISTS ( SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'SAUDI ARABIA' GROUP BY s_name ORDER BY numwait DESC, s_name;"
Q021_V002,Q_0237,"SELECT s_name, COUNT(*) AS numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'O' AND l1.l_receiptdate > l1.l_commitdate AND EXISTS ( SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND NOT EXISTS ( SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'SAUDI ARABIA' GROUP BY s_name ORDER BY numwait DESC, s_name;"
Q021_V003,Q_0238,"SELECT s_name, COUNT(*) AS numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'P' AND l1.l_receiptdate > l1.l_commitdate AND EXISTS ( SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND NOT EXISTS ( SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'SAUDI ARABIA' GROUP BY s_name ORDER BY numwait DESC, s_name;"
Q021_V004,Q_0239,"SELECT s_name, COUNT(*) AS numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'P' AND l1.l_receiptdate > l1.l_commitdate AND EXISTS ( SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND  EXISTS ( SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'SAUDI ARABIA' GROUP BY s_name ORDER BY numwait DESC, s_name;"
Q021_V005,Q_0240,"SELECT s_name, COUNT(*) AS numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'P' AND l1.l_receiptdate > l1.l_commitdate AND EXISTS ( SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND  EXISTS ( SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey OR l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'SAUDI ARABIA' GROUP BY s_name ORDER BY numwait DESC, s_name;"
Q021_V006,Q_0241,"SELECT s_name, COUNT(*) AS numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'P' AND l1.l_receiptdate > l1.l_commitdate AND EXISTS ( SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND  EXISTS ( SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey OR l3.l_suppkey <> l1.l_suppkey OR l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'SAUDI ARABIA' GROUP BY s_name ORDER BY numwait DESC, s_name;"
Q021_V007,Q_0242,"SELECT s_name, COUNT(*) AS numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'P' AND l1.l_receiptdate > l1.l_commitdate AND EXISTS ( SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND  EXISTS ( SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'ALGERIA' GROUP BY s_name ORDER BY numwait DESC, s_name;"
Q021_V008,Q_0243,"SELECT s_name, COUNT(*) AS numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'P' AND l1.l_receiptdate > l1.l_commitdate AND EXISTS ( SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND  EXISTS ( SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'CANADA' GROUP BY s_name ORDER BY numwait DESC, s_name;"
Q021_V009,Q_0244,"SELECT s_name, COUNT(*) AS numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'P' AND l1.l_receiptdate > l1.l_commitdate AND EXISTS ( SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND  EXISTS ( SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'CANADA' GROUP BY s_name ORDER BY numwait ASC, s_name;"
Q021_V010,Q_0245,"SELECT s_name, COUNT(*) AS numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'P' AND l1.l_receiptdate > l1.l_commitdate AND EXISTS ( SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND  EXISTS ( SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'CANADA' GROUP BY s_name ORDER BY s_name ASC, s_name;"
Q022_V001,Q_0246,"SELECT cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal FROM ( SELECT substring(c_phone FROM 1 for 2) AS cntrycode, c_acctbal FROM customer WHERE substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') AND c_acctbal > ( SELECT AVG(c_acctbal) FROM customer WHERE c_acctbal > 0.00 AND substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') ) AND NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey ) ) AS custsale GROUP BY cntrycode ORDER BY cntrycode;"
Q022_V002,Q_0247,"SELECT cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal FROM ( SELECT substring(c_phone FROM 1 for 2) AS cntrycode, c_acctbal FROM customer WHERE substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29') AND c_acctbal > ( SELECT AVG(c_acctbal) FROM customer WHERE c_acctbal > 0.00 AND substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') ) AND NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey ) ) AS custsale GROUP BY cntrycode ORDER BY cntrycode;"
Q022_V003,Q_0248,"SELECT cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal FROM ( SELECT substring(c_phone FROM 1 for 2) AS cntrycode, c_acctbal FROM customer WHERE substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') OR c_acctbal > ( SELECT AVG(c_acctbal) FROM customer WHERE c_acctbal > 0.00 AND substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') ) AND NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey ) ) AS custsale GROUP BY cntrycode ORDER BY cntrycode;"
Q022_V004,Q_0249,"SELECT cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal FROM ( SELECT substring(c_phone FROM 1 for 2) AS cntrycode, c_acctbal FROM customer WHERE substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') AND c_acctbal < ( SELECT AVG(c_acctbal) FROM customer WHERE c_acctbal > 0.00 AND substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') ) AND NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey ) ) AS custsale GROUP BY cntrycode ORDER BY cntrycode;"
Q022_V005,Q_0250,"SELECT cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal FROM ( SELECT substring(c_phone FROM 1 for 2) AS cntrycode, c_acctbal FROM customer WHERE substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') AND c_acctbal > ( SELECT AVG(c_acctbal) FROM customer WHERE c_acctbal > 1.00 AND substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') ) AND NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey ) ) AS custsale GROUP BY cntrycode ORDER BY cntrycode;"
Q022_V006,Q_0251,"SELECT cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal FROM ( SELECT substring(c_phone FROM 1 for 2) AS cntrycode, c_acctbal FROM customer WHERE substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') AND c_acctbal > ( SELECT AVG(c_acctbal) FROM customer WHERE c_acctbal < 1.00 AND substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') ) AND NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey ) ) AS custsale GROUP BY cntrycode ORDER BY cntrycode;"
Q022_V007,Q_0252,"SELECT cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal FROM ( SELECT substring(c_phone FROM 1 for 2) AS cntrycode, c_acctbal FROM customer WHERE substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') AND c_acctbal > ( SELECT AVG(c_acctbal) FROM customer WHERE c_acctbal > 0.00 OR substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') ) AND NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey ) ) AS custsale GROUP BY cntrycode ORDER BY cntrycode;"
Q022_V008,Q_0253,"SELECT cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal FROM ( SELECT substring(c_phone FROM 1 for 2) AS cntrycode, c_acctbal FROM customer WHERE substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') AND c_acctbal > ( SELECT AVG(c_acctbal) FROM customer WHERE c_acctbal > 0.00 AND substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') ) AND  EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey ) ) AS custsale GROUP BY cntrycode ORDER BY cntrycode;"
Q022_V009,Q_0254,"SELECT cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal FROM ( SELECT substring(c_phone FROM 1 for 2) AS cntrycode, c_acctbal FROM customer WHERE substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') AND c_acctbal > ( SELECT AVG(c_acctbal) FROM customer WHERE c_acctbal > 0.00 AND substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') ) AND NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey ) ) AS custsale GROUP BY cntrycode ORDER BY cntrycode DESC ;"
Q022_V010,Q_0255,"SELECT cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal FROM ( SELECT substring(c_phone FROM 1 for 2) AS cntrycode, c_acctbal FROM customer WHERE substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') AND c_acctbal > ( SELECT AVG(c_acctbal) FROM customer WHERE c_acctbal > 0.00 AND substring(c_phone FROM 1 for 2) IN ('13', '31', '23', '29', '30', '18', '17') ) AND NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey ) ) AS custsale GROUP BY cntrycode ORDER BY cntrycode ASC ;"
Q23_V001,Q_0256,SELECT COUNT(*) AS total_customers FROM customer;
Q23_V002,Q_0257,SELECT COUNT(c_custkey) AS total_customers FROM customer;
Q23_V003,Q_0258,SELECT COUNT(*) AS customer_count FROM customer WHERE c_acctbal >= 0;
Q23_V004,Q_0259,"SELECT c_mktsegment, COUNT(*) AS total_customers FROM customer GROUP BY c_mktsegment;"
Q23_V005,Q_0260,"SELECT c_nationkey, COUNT(*) AS total_customers FROM customer GROUP BY c_nationkey ORDER BY total_customers DESC;"
Q23_V006,Q_0261,SELECT COUNT(DISTINCT c_nationkey) AS distinct_nations FROM customer;
Q23_V007,Q_0262,SELECT COUNT(*) AS high_value_customers FROM customer WHERE c_acctbal > 5000;
Q23_V008,Q_0263,"SELECT c_mktsegment, COUNT(*) AS cnt FROM customer GROUP BY c_mktsegment ORDER BY cnt DESC LIMIT 3;"
Q23_V009,Q_0264,SELECT COUNT(*) AS customer_count FROM customer WHERE c_mktsegment = 'BUILDING';
Q23_V010,Q_0265,SELECT COUNT(*) AS customer_count FROM customer WHERE c_mktsegment != 'AUTOMOBILE';
Q23_V011,Q_0266,"SELECT c_nationkey, c_mktsegment, COUNT(*) AS cnt FROM customer GROUP BY c_nationkey, c_mktsegment ORDER BY cnt DESC;"
Q24_V001,Q_0267,"SELECT r_regionkey, r_name FROM region;"
Q24_V002,Q_0268,"SELECT r_regionkey, r_name FROM region ORDER BY r_name;"
Q24_V003,Q_0269,"SELECT r_regionkey, r_name, r_comment FROM region;"
Q24_V004,Q_0270,SELECT COUNT(*) AS total_regions FROM region;
Q24_V005,Q_0271,"SELECT r_name, r_regionkey FROM region ORDER BY r_regionkey;"
Q24_V006,Q_0272,"SELECT r_regionkey, r_name FROM region WHERE r_regionkey <= 2;"
Q24_V007,Q_0273,"SELECT r_name, r_comment FROM region ORDER BY r_name ASC;"
Q24_V008,Q_0274,"SELECT r_regionkey, r_name FROM region ORDER BY r_regionkey DESC;"
Q24_V009,Q_0275,"SELECT r_regionkey, UPPER(r_name) AS region_name FROM region;"
Q24_V010,Q_0276,"SELECT r_regionkey, r_name FROM region WHERE r_regionkey IN (0, 1, 2);"
Q25_V001,Q_0277,"SELECT n_nationkey, n_name, n_regionkey FROM nation;"
Q25_V002,Q_0278,"SELECT n_nationkey, n_name, n_regionkey FROM nation ORDER BY n_name;"
Q25_V003,Q_0279,"SELECT n_nationkey, n_name, n_regionkey FROM nation ORDER BY n_regionkey, n_name;"
Q25_V004,Q_0280,"SELECT n_nationkey, n_name FROM nation WHERE n_regionkey = 1;"
Q25_V005,Q_0281,"SELECT n_nationkey, n_name FROM nation WHERE n_regionkey <= 2;"
Q25_V006,Q_0282,"SELECT n_regionkey, COUNT(*) AS nation_count FROM nation GROUP BY n_regionkey ORDER BY nation_count DESC;"
Q25_V007,Q_0283,"SELECT n_nationkey, n_name, n_regionkey, n_comment FROM nation ORDER BY n_nationkey;"
Q25_V008,Q_0284,SELECT DISTINCT n_regionkey FROM nation ORDER BY n_regionkey;
Q25_V009,Q_0285,"SELECT n_nationkey, n_name FROM nation WHERE n_nationkey <= 12;"
Q25_V010,Q_0286,"SELECT n.n_name, r.r_name FROM nation n JOIN region r ON n.n_regionkey = r.r_regionkey ORDER BY r.r_name, n.n_name;"
Q26_V001,Q_0287,SELECT COUNT(*) AS total_orders FROM orders;
Q26_V002,Q_0288,SELECT COUNT(*) AS total_orders FROM orders WHERE o_orderstatus = 'O';
Q26_V003,Q_0289,SELECT COUNT(*) AS total_orders FROM orders WHERE o_orderstatus = 'F';
Q26_V004,Q_0290,SELECT COUNT(*) AS total_orders FROM orders WHERE o_orderstatus = 'P';
Q26_V005,Q_0291,SELECT COUNT(*) AS total_orders FROM orders WHERE o_totalprice > 100000;
Q26_V006,Q_0292,SELECT COUNT(*) AS total_orders FROM orders WHERE o_totalprice <= 50000;
Q26_V007,Q_0293,SELECT COUNT(*) AS total_orders FROM orders WHERE EXTRACT(YEAR FROM o_orderdate) = 1996;
Q26_V008,Q_0294,SELECT COUNT(*) AS total_orders FROM orders WHERE EXTRACT(YEAR FROM o_orderdate) < 1995;
Q26_V009,Q_0295,SELECT COUNT(*) AS total_orders FROM orders WHERE o_orderdate >= '1995-01-01' AND o_orderdate < '1996-01-01';
Q26_V010,Q_0296,"SELECT o_orderpriority, COUNT(*) AS order_count FROM orders GROUP BY o_orderpriority ORDER BY order_count DESC;"
Q26_V011,Q_0297,SELECT COUNT(*) AS high_priority_orders FROM orders WHERE o_orderpriority = '1-URGENT';
Q26_V012,Q_0298,SELECT COUNT(DISTINCT o_custkey) AS customers_with_orders FROM orders;
Q27_V001,Q_0299,SELECT COUNT(*) AS total_lineitems FROM lineitem;
Q27_V002,Q_0300,SELECT COUNT(*) AS total_lineitems FROM lineitem WHERE l_returnflag = 'R';
Q27_V003,Q_0301,SELECT COUNT(*) AS total_lineitems FROM lineitem WHERE l_returnflag = 'A';
Q27_V004,Q_0302,SELECT COUNT(*) AS total_lineitems FROM lineitem WHERE l_returnflag != 'N';
Q27_V005,Q_0303,SELECT COUNT(*) AS total_lineitems FROM lineitem WHERE l_discount > 0.05;
Q27_V006,Q_0304,SELECT COUNT(*) AS total_lineitems FROM lineitem WHERE l_discount <= 0.05;
Q27_V007,Q_0305,SELECT COUNT(*) AS total_lineitems FROM lineitem WHERE l_shipdate >= '1995-01-01' AND l_shipdate < '1996-01-01';
Q27_V008,Q_0306,SELECT COUNT(*) AS total_lineitems FROM lineitem WHERE l_shipdate < '1994-01-01';
Q27_V009,Q_0307,"SELECT l_shipmode, COUNT(*) AS lineitem_count FROM lineitem GROUP BY l_shipmode ORDER BY lineitem_count DESC;"
Q27_V010,Q_0308,SELECT COUNT(*) AS total_lineitems FROM lineitem WHERE l_linestatus = 'O';
Q27_V011,Q_0309,SELECT COUNT(*) AS total_lineitems FROM lineitem WHERE l_quantity >= 30;
Q27_V012,Q_0310,SELECT COUNT(*) AS total_lineitems FROM lineitem WHERE l_quantity < 10;
Q28_V001,Q_0311,SELECT DISTINCT o_orderstatus FROM orders;
Q28_V002,Q_0312,SELECT DISTINCT o_orderstatus FROM orders ORDER BY o_orderstatus;
Q28_V003,Q_0313,SELECT DISTINCT o_orderpriority FROM orders ORDER BY o_orderpriority;
Q28_V004,Q_0314,SELECT DISTINCT o_shippriority FROM orders;
Q28_V005,Q_0315,SELECT DISTINCT o_clerk FROM orders ORDER BY o_clerk LIMIT 20;
Q28_V006,Q_0316,"SELECT o_orderstatus, COUNT(*) AS cnt FROM orders GROUP BY o_orderstatus ORDER BY o_orderstatus;"
Q28_V007,Q_0317,SELECT DISTINCT o_orderstatus FROM orders WHERE o_totalprice > 50000;
Q28_V008,Q_0318,SELECT DISTINCT o_orderstatus FROM orders WHERE o_totalprice <= 50000;
Q28_V009,Q_0319,SELECT DISTINCT o_orderpriority FROM orders WHERE o_orderstatus = 'O';
Q28_V010,Q_0320,"SELECT DISTINCT o_orderstatus, o_shippriority FROM orders ORDER BY o_orderstatus;"
Q28_V011,Q_0321,SELECT DISTINCT o_orderstatus FROM orders WHERE o_orderdate >= '1996-01-01';
Q29_V001,Q_0322,SELECT DISTINCT l_shipmode FROM lineitem;
Q29_V002,Q_0323,SELECT DISTINCT l_shipmode FROM lineitem ORDER BY l_shipmode;
Q29_V003,Q_0324,SELECT DISTINCT l_shipinstruct FROM lineitem ORDER BY l_shipinstruct;
